pmid,year,journal,title,abstract,authors
29599246,2018.0,"Science (New York, N.Y.)",Antibody-mediated inhibition of MICA and MICB shedding promotes NK cell-driven tumor immunity.,"MICA and MICB are expressed by many human cancers as a result of cellular stress, and can tag cells for elimination by cytotoxic lymphocytes through natural killer group 2D (NKG2D) receptor activation. However, tumors evade this immune recognition pathway through proteolytic shedding of MICA and MICB proteins. We rationally designed antibodies targeting the MICA α3 domain, the site of proteolytic shedding, and found that these antibodies prevented loss of cell surface MICA and MICB by human cancer cells. These antibodies inhibited tumor growth in multiple fully immunocompetent mouse models and reduced human melanoma metastases in a humanized mouse model. Antitumor immunity was mediated mainly by natural killer (NK) cells through activation of NKG2D and CD16 Fc receptors. This approach prevents the loss of important immunostimulatory ligands by human cancers and reactivates antitumor immunity.","Ferrari de Andrade, Lucas;Tay, Rong En;Pan, Deng;Luoma, Adrienne M;Ito, Yoshinaga;Badrinath, Soumya;Tsoucas, Daphne;Franz, Bettina;May, Kenneth F;Harvey, Christopher J;Kobold, Sebastian;Pyrdol, Jason W;Yoon, Charles;Yuan, Guo-Cheng;Hodi, F Stephen;Dranoff, Glenn;Wucherpfennig, Kai W"
29567714,2018.0,"Science (New York, N.Y.)",Lymph node blood vessels provide exit routes for metastatic tumor cell dissemination in mice.,"During metastasis, malignant cells escape the primary tumor, intravasate lymphatic vessels, and reach draining sentinel lymph nodes before they colonize distant organs via the blood circulation. Although lymph node metastasis in cancer patients correlates with poor prognosis, evidence is lacking as to whether and how tumor cells enter the bloodstream via lymph nodes. To investigate this question, we delivered carcinoma cells into the lymph nodes of mice by microinfusing the cells into afferent lymphatic vessels. We found that tumor cells rapidly infiltrated the lymph node parenchyma, invaded blood vessels, and seeded lung metastases without involvement of the thoracic duct. These results suggest that the lymph node blood vessels can serve as an exit route for systemic dissemination of cancer cells in experimental mouse models. Whether this form of tumor cell spreading occurs in cancer patients remains to be determined.","Brown, M;Assen, F P;Leithner, A;Abe, J;Schachner, H;Asfour, G;Bago-Horvath, Z;Stein, J V;Uhrin, P;Sixt, M;Kerjaschki, D"
29567713,2018.0,"Science (New York, N.Y.)","Lymph node metastases can invade local blood vessels, exit the node, and colonize distant organs in mice.","Lymph node metastases in cancer patients are associated with tumor aggressiveness, poorer prognoses, and the recommendation for systemic therapy. Whether cancer cells in lymph nodes can seed distant metastases has been a subject of considerable debate. We studied mice implanted with cancer cells (mammary carcinoma, squamous cell carcinoma, or melanoma) expressing the photoconvertible protein Dendra2. This technology allowed us to selectively photoconvert metastatic cells in the lymph node and trace their fate. We found that a fraction of these cells invaded lymph node blood vessels, entered the blood circulation, and colonized the lung. Thus, in mouse models, lymph node metastases can be a source of cancer cells for distant metastases. Whether this mode of dissemination occurs in cancer patients remains to be determined.","Pereira, Ethel R;Kedrin, Dmitriy;Seano, Giorgio;Gautier, Olivia;Meijer, Eelco F J;Jones, Dennis;Chin, Shan-Min;Kitahara, Shuji;Bouta, Echoe M;Chang, Jonathan;Beech, Elizabeth;Jeong, Han-Sin;Carroll, Michael C;Taghian, Alphonse G;Padera, Timothy P"
29567708,2018.0,"Science (New York, N.Y.)",The microbiome in cancer immunotherapy: Diagnostic tools and therapeutic strategies.,"The fine line between human health and disease can be driven by the interplay between host and microbial factors. This ""metagenome"" regulates cancer initiation, progression, and response to therapies. Besides the capacity of distinct microbial species to modulate the pharmacodynamics of chemotherapeutic drugs, symbiosis between epithelial barriers and their microbial ecosystems has a major impact on the local and distant immune system, markedly influencing clinical outcome in cancer patients. Efficacy of cancer immunotherapy with immune checkpoint antibodies can be diminished with administration of antibiotics, and superior efficacy is observed with the presence of specific gut microbes. Future strategies of precision medicine will likely rely on novel diagnostic and therapeutic tools with which to identify and correct defects in the microbiome that compromise therapeutic efficacy.","Zitvogel, Laurence;Ma, Yuting;Raoult, Didier;Kroemer, Guido;Gajewski, Thomas F"
29567707,2018.0,"Science (New York, N.Y.)",CAR T cell immunotherapy for human cancer.,"Adoptive T cell transfer (ACT) is a new area of transfusion medicine involving the infusion of lymphocytes to mediate antitumor, antiviral, or anti-inflammatory effects. The field has rapidly advanced from a promising form of immuno-oncology in preclinical models to the recent commercial approvals of chimeric antigen receptor (CAR) T cells to treat leukemia and lymphoma. This Review describes opportunities and challenges for entering mainstream oncology that presently face the CAR T field, with a focus on the challenges that have emerged over the past several years.","June, Carl H;O'Connor, Roddy S;Kawalekar, Omkar U;Ghassemi, Saba;Milone, Michael C"
29567706,2018.0,"Science (New York, N.Y.)",Personalized vaccines for cancer immunotherapy.,"Cancer is characterized by an accumulation of genetic alterations. Somatic mutations can generate cancer-specific neoepitopes that are recognized by autologous T cells as foreign and constitute ideal cancer vaccine targets. Every tumor has its own unique composition of mutations, with only a small fraction shared between patients. Technological advances in genomics, data science, and cancer immunotherapy now enable the rapid mapping of the mutations within a genome, rational selection of vaccine targets, and on-demand production of a therapy customized to a patient's individual tumor. First-in-human clinical trials of personalized cancer vaccines have shown the feasibility, safety, and immunotherapeutic activity of targeting individual tumor mutation signatures. With vaccination development being promoted by emerging innovations of the digital age, vaccinating a patient with individual tumor mutations may become the first truly personalized treatment for cancer.","Sahin, Ugur;Türeci, Özlem"
29567705,2018.0,"Science (New York, N.Y.)",Cancer immunotherapy using checkpoint blockade.,"The release of negative regulators of immune activation (immune checkpoints) that limit antitumor responses has resulted in unprecedented rates of long-lasting tumor responses in patients with a variety of cancers. This can be achieved by antibodies blocking the cytotoxic T lymphocyte-associated protein 4 (CTLA-4) or the programmed cell death 1 (PD-1) pathway, either alone or in combination. The main premise for inducing an immune response is the preexistence of antitumor T cells that were limited by specific immune checkpoints. Most patients who have tumor responses maintain long-lasting disease control, yet one-third of patients relapse. Mechanisms of acquired resistance are currently poorly understood, but evidence points to alterations that converge on the antigen presentation and interferon-γ signaling pathways. New-generation combinatorial therapies may overcome resistance mechanisms to immune checkpoint therapy.","Ribas, Antoni;Wolchok, Jedd D"
29496879,2018.0,"Science (New York, N.Y.)",Selective targeting of engineered T cells using orthogonal IL-2 cytokine-receptor complexes.,"Interleukin-2 (IL-2) is a cytokine required for effector T cell expansion, survival, and function, especially for engineered T cells in adoptive cell immunotherapy, but its pleiotropy leads to simultaneous stimulation and suppression of immune responses as well as systemic toxicity, limiting its therapeutic use. We engineered IL-2 cytokine-receptor orthogonal (","Sockolosky, Jonathan T;Trotta, Eleonora;Parisi, Giulia;Picton, Lora;Su, Leon L;Le, Alan C;Chhabra, Akanksha;Silveria, Stephanie L;George, Benson M;King, Indigo C;Tiffany, Matthew R;Jude, Kevin;Sibener, Leah V;Baker, David;Shizuru, Judith A;Ribas, Antoni;Bluestone, Jeffrey A;Garcia, K Christopher"
29472484,2018.0,"Science (New York, N.Y.)",Patient-derived organoids model treatment response of metastatic gastrointestinal cancers.,"Patient-derived organoids (PDOs) have recently emerged as robust preclinical models; however, their potential to predict clinical outcomes in patients has remained unclear. We report on a living biobank of PDOs from metastatic, heavily pretreated colorectal and gastroesophageal cancer patients recruited in phase 1/2 clinical trials. Phenotypic and genotypic profiling of PDOs showed a high degree of similarity to the original patient tumors. Molecular profiling of tumor organoids was matched to drug-screening results, suggesting that PDOs could complement existing approaches in defining cancer vulnerabilities and improving treatment responses. We compared responses to anticancer agents ex vivo in organoids and PDO-based orthotopic mouse tumor xenograft models with the responses of the patients in clinical trials. Our data suggest that PDOs can recapitulate patient responses in the clinic and could be implemented in personalized medicine programs.","Vlachogiannis, Georgios;Hedayat, Somaieh;Vatsiou, Alexandra;Jamin, Yann;Fernández-Mateos, Javier;Khan, Khurum;Lampis, Andrea;Eason, Katherine;Huntingford, Ian;Burke, Rosemary;Rata, Mihaela;Koh, Dow-Mu;Tunariu, Nina;Collins, David;Hulkki-Wilson, Sanna;Ragulan, Chanthirika;Spiteri, Inmaculada;Moorcraft, Sing Yu;Chau, Ian;Rao, Sheela;Watkins, David;Fotiadis, Nicos;Bali, Maria;Darvish-Damavandi, Mahnaz;Lote, Hazel;Eltahir, Zakaria;Smyth, Elizabeth C;Begum, Ruwaida;Clarke, Paul A;Hahne, Jens C;Dowsett, Mitchell;de Bono, Johann;Workman, Paul;Sadanandam, Anguraj;Fassan, Matteo;Sansom, Owen J;Eccles, Suzanne;Starling, Naureen;Braconi, Chiara;Sottoriva, Andrea;Robinson, Simon P;Cunningham, David;Valeri, Nicola"
29420293,2018.0,"Science (New York, N.Y.)",Patients with familial adenomatous polyposis harbor colonic biofilms containing tumorigenic bacteria.,"Individuals with sporadic colorectal cancer (CRC) frequently harbor abnormalities in the composition of the gut microbiome; however, the microbiota associated with precancerous lesions in hereditary CRC remains largely unknown. We studied colonic mucosa of patients with familial adenomatous polyposis (FAP), who develop benign precursor lesions (polyps) early in life. We identified patchy bacterial biofilms composed predominately of ","Dejea, Christine M;Fathi, Payam;Craig, John M;Boleij, Annemarie;Taddese, Rahwa;Geis, Abby L;Wu, Xinqun;DeStefano Shields, Christina E;Hechenbleikner, Elizabeth M;Huso, David L;Anders, Robert A;Giardiello, Francis M;Wick, Elizabeth C;Wang, Hao;Wu, Shaoguang;Pardoll, Drew M;Housseau, Franck;Sears, Cynthia L"
29348365,2018.0,"Science (New York, N.Y.)",Detection and localization of surgically resectable cancers with a multi-analyte blood test.,"Earlier detection is key to reducing cancer deaths. Here, we describe a blood test that can detect eight common cancer types through assessment of the levels of circulating proteins and mutations in cell-free DNA. We applied this test, called CancerSEEK, to 1005 patients with nonmetastatic, clinically detected cancers of the ovary, liver, stomach, pancreas, esophagus, colorectum, lung, or breast. CancerSEEK tests were positive in a median of 70% of the eight cancer types. The sensitivities ranged from 69 to 98% for the detection of five cancer types (ovary, liver, stomach, pancreas, and esophagus) for which there are no screening tests available for average-risk individuals. The specificity of CancerSEEK was greater than 99%: only 7 of 812 healthy controls scored positive. In addition, CancerSEEK localized the cancer to a small number of anatomic sites in a median of 83% of the patients.","Cohen, Joshua D;Li, Lu;Wang, Yuxuan;Thoburn, Christopher;Afsari, Bahman;Danilova, Ludmila;Douville, Christopher;Javed, Ammar A;Wong, Fay;Mattox, Austin;Hruban, Ralph H;Wolfgang, Christopher L;Goggins, Michael G;Dal Molin, Marco;Wang, Tian-Li;Roden, Richard;Klein, Alison P;Ptak, Janine;Dobbyn, Lisa;Schaefer, Joy;Silliman, Natalie;Popoli, Maria;Vogelstein, Joshua T;Browne, James D;Schoen, Robert E;Brand, Randall E;Tie, Jeanne;Gibbs, Peter;Wong, Hui-Li;Mansfield, Aaron S;Jen, Jin;Hanash, Samir M;Falconi, Massimo;Allen, Peter J;Zhou, Shibin;Bettegowda, Chetan;Diaz, Luis A;Tomasetti, Cristian;Kinzler, Kenneth W;Vogelstein, Bert;Lennon, Anne Marie;Papadopoulos, Nickolas"
29302014,2018.0,"Science (New York, N.Y.)",The commensal microbiome is associated with anti-PD-1 efficacy in metastatic melanoma patients.,"Anti-PD-1-based immunotherapy has had a major impact on cancer treatment but has only benefited a subset of patients. Among the variables that could contribute to interpatient heterogeneity is differential composition of the patients' microbiome, which has been shown to affect antitumor immunity and immunotherapy efficacy in preclinical mouse models. We analyzed baseline stool samples from metastatic melanoma patients before immunotherapy treatment, through an integration of 16","Matson, Vyara;Fessler, Jessica;Bao, Riyue;Chongsuwat, Tara;Zha, Yuanyuan;Alegre, Maria-Luisa;Luke, Jason J;Gajewski, Thomas F"
29301960,2018.0,"Science (New York, N.Y.)",Genomic correlates of response to immune checkpoint therapies in clear cell renal cell carcinoma.,"Immune checkpoint inhibitors targeting the programmed cell death 1 receptor (PD-1) improve survival in a subset of patients with clear cell renal cell carcinoma (ccRCC). To identify genomic alterations in ccRCC that correlate with response to anti-PD-1 monotherapy, we performed whole-exome sequencing of metastatic ccRCC from 35 patients. We found that clinical benefit was associated with loss-of-function mutations in the ","Miao, Diana;Margolis, Claire A;Gao, Wenhua;Voss, Martin H;Li, Wei;Martini, Dylan J;Norton, Craig;Bossé, Dominick;Wankowicz, Stephanie M;Cullen, Dana;Horak, Christine;Wind-Rotolo, Megan;Tracy, Adam;Giannakis, Marios;Hodi, Frank Stephen;Drake, Charles G;Ball, Mark W;Allaf, Mohamad E;Snyder, Alexandra;Hellmann, Matthew D;Ho, Thai;Motzer, Robert J;Signoretti, Sabina;Kaelin, William G;Choueiri, Toni K;Van Allen, Eliezer M"
29301958,2018.0,"Science (New York, N.Y.)",A major chromatin regulator determines resistance of tumor cells to T cell-mediated killing.,"Many human cancers are resistant to immunotherapy, for reasons that are poorly understood. We used a genome-scale CRISPR-Cas9 screen to identify mechanisms of tumor cell resistance to killing by cytotoxic T cells, the central effectors of antitumor immunity. Inactivation of >100 genes-including ","Pan, Deng;Kobayashi, Aya;Jiang, Peng;Ferrari de Andrade, Lucas;Tay, Rong En;Luoma, Adrienne M;Tsoucas, Daphne;Qiu, Xintao;Lim, Klothilda;Rao, Prakash;Long, Henry W;Yuan, Guo-Cheng;Doench, John;Brown, Myles;Liu, X Shirley;Wucherpfennig, Kai W"
