pmid,year,journal,title,abstract,authors
29909985,2018,Cell,Structural Alterations Driving Castration-Resistant Prostate Cancer Revealed by Linked-Read Genome Sequencing.,"Nearly all prostate cancer deaths are from metastatic castration-resistant prostate cancer (mCRPC), but there have been few whole-genome sequencing (WGS) studies of this disease state. We performed linked-read WGS on 23 mCRPC biopsy specimens and analyzed cell-free DNA sequencing data from 86 patients with mCRPC. In addition to frequent rearrangements affecting known prostate cancer genes, we observed complex rearrangements of the AR locus in most cases. Unexpectedly, these rearrangements include highly recurrent tandem duplications involving an upstream enhancer of AR in 70%-87% of cases compared with <2% of primary prostate cancers. A subset of cases displayed AR or MYC enhancer duplication in the context of a genome-wide tandem duplicator phenotype associated with CDK12 inactivation. Our findings highlight the complex genomic structure of mCRPC, nominate alterations that may inform prostate cancer treatment, and suggest that additional recurrent events in the non-coding mCRPC genome remain to be discovered.","Viswanathan, Srinivas R;Ha, Gavin;Hoff, Andreas M;Wala, Jeremiah A;Carrot-Zhang, Jian;Whelan, Christopher W;Haradhvala, Nicholas J;Freeman, Samuel S;Reed, Sarah C;Rhoades, Justin;Polak, Paz;Cipicchio, Michelle;Wankowicz, Stephanie A;Wong, Alicia;Kamath, Tushar;Zhang, Zhenwei;Gydush, Gregory J;Rotem, Denisse;Love, J Christopher;Getz, Gad;Gabriel, Stacey;Zhang, Cheng-Zhong;Dehm, Scott M;Nelson, Peter S;Van Allen, Eliezer M;Choudhury, Atish D;Adalsteinsson, Viktor A;Beroukhim, Rameen;Taplin, Mary-Ellen;Meyerson, Matthew"
29906450,2018,Cell,Inactivation of CDK12 Delineates a Distinct Immunogenic Class of Advanced Prostate Cancer.,"Using integrative genomic analysis of 360 metastatic castration-resistant prostate cancer (mCRPC) samples, we identified a novel subtype of prostate cancer typified by biallelic loss of CDK12 that is mutually exclusive with tumors driven by DNA repair deficiency, ETS fusions, and SPOP mutations. CDK12 loss is enriched in mCRPC relative to clinically localized disease and characterized by focal tandem duplications (FTDs) that lead to increased gene fusions and marked differential gene expression. FTDs associated with CDK12 loss result in highly recurrent gains at loci of genes involved in the cell cycle and DNA replication. CDK12 mutant cases are baseline diploid and do not exhibit DNA mutational signatures linked to defects in homologous recombination. CDK12 mutant cases are associated with elevated neoantigen burden ensuing from fusion-induced chimeric open reading frames and increased tumor T cell infiltration/clonal expansion. CDK12 inactivation thereby defines a distinct class of mCRPC that may benefit from immune checkpoint immunotherapy.","Wu, Yi-Mi;Cieślik, Marcin;Lonigro, Robert J;Vats, Pankaj;Reimers, Melissa A;Cao, Xuhong;Ning, Yu;Wang, Lisha;Kunju, Lakshmi P;de Sarkar, Navonil;Heath, Elisabeth I;Chou, Jonathan;Feng, Felix Y;Nelson, Peter S;de Bono, Johann S;Zou, Weiping;Montgomery, Bruce;Alva, Ajjai;Robinson, Dan R;Chinnaiyan, Arul M"
29856956,2018,Cell,Genetic Inactivation of CD33 in Hematopoietic Stem Cells to Enable CAR T Cell Immunotherapy for Acute Myeloid Leukemia.,"The absence of cancer-restricted surface markers is a major impediment to antigen-specific immunotherapy using chimeric antigen receptor (CAR) T cells. For example, targeting the canonical myeloid marker CD33 in acute myeloid leukemia (AML) results in toxicity from destruction of normal myeloid cells. We hypothesized that a leukemia-specific antigen could be created by deleting CD33 from normal hematopoietic stem and progenitor cells (HSPCs), thereby generating a hematopoietic system resistant to CD33-targeted therapy and enabling specific targeting of AML with CAR T cells. We generated CD33-deficient human HSPCs and demonstrated normal engraftment and differentiation in immunodeficient mice. Autologous CD33 KO HSPC transplantation in rhesus macaques demonstrated long-term multilineage engraftment of gene-edited cells with normal myeloid function. CD33-deficient cells were impervious to CD33-targeting CAR T cells, allowing for efficient elimination of leukemia without myelotoxicity. These studies illuminate a novel approach to antigen-specific immunotherapy by genetically engineering the host to avoid on-target, off-tumor toxicity.","Kim, Miriam Y;Yu, Kyung-Rok;Kenderian, Saad S;Ruella, Marco;Chen, Shirley;Shin, Tae-Hoon;Aljanahi, Aisha A;Schreeder, Daniel;Klichinsky, Michael;Shestova, Olga;Kozlowski, Miroslaw S;Cummins, Katherine D;Shan, Xinhe;Shestov, Maksim;Bagg, Adam;Morrissette, Jennifer J D;Sekhri, Palak;Lazzarotto, Cicera R;Calvo, Katherine R;Kuhns, Douglas B;Donahue, Robert E;Behbehani, Gregory K;Tsai, Shengdar Q;Dunbar, Cynthia E;Gill, Saar"
29856949,2018,Cell,Increasing T Cell Versatility with SUPRA CARs.,"Chimeric antigen receptor (CAR) T cells offer a promising treatment option for advanced cancers resistant to standard therapy. Here, Cho et al. report a split-CAR design that enables the engineering of multi-feature CAR-T cells, aiming to address current challenges limiting the safety and efficacy of CAR-T cells for cancer treatment.","Chen, Yvonne Y"
29754820,2018,Cell,Interfaces of Malignant and Immunologic Clonal Dynamics in Ovarian Cancer.,"High-grade serous ovarian cancer (HGSC) exhibits extensive malignant clonal diversity with widespread but non-random patterns of disease dissemination. We investigated whether local immune microenvironment factors shape tumor progression properties at the interface of tumor-infiltrating lymphocytes (TILs) and cancer cells. Through multi-region study of 212 samples from 38 patients with whole-genome sequencing, immunohistochemistry, histologic image analysis, gene expression profiling, and T and B cell receptor sequencing, we identified three immunologic subtypes across samples and extensive within-patient diversity. Epithelial CD8+ TILs negatively associated with malignant diversity, reflecting immunological pruning of tumor clones inferred by neoantigen depletion, HLA I loss of heterozygosity, and spatial tracking between T cell and tumor clones. In addition, combinatorial prognostic effects of mutational processes and immune properties were observed, illuminating how specific genomic aberration types associate with immune response and impact survival. We conclude that within-patient spatial immune microenvironment variation shapes intraperitoneal malignant spread, provoking new evolutionary perspectives on HGSC clonal dispersion.","Zhang, Allen W;McPherson, Andrew;Milne, Katy;Kroeger, David R;Hamilton, Phineas T;Miranda, Alex;Funnell, Tyler;Little, Nicole;de Souza, Camila P E;Laan, Sonya;LeDoux, Stacey;Cochrane, Dawn R;Lim, Jamie L P;Yang, Winnie;Roth, Andrew;Smith, Maia A;Ho, Julie;Tse, Kane;Zeng, Thomas;Shlafman, Inna;Mayo, Michael R;Moore, Richard;Failmezger, Henrik;Heindl, Andreas;Wang, Yi Kan;Bashashati, Ali;Grewal, Diljot S;Brown, Scott D;Lai, Daniel;Wan, Adrian N C;Nielsen, Cydney B;Huebner, Curtis;Tessier-Cloutier, Basile;Anglesio, Michael S;Bouchard-Côté, Alexandre;Yuan, Yinyin;Wasserman, Wyeth W;Gilks, C Blake;Karnezis, Anthony N;Aparicio, Samuel;McAlpine, Jessica N;Huntsman, David G;Holt, Robert A;Nelson, Brad H;Shah, Sohrab P"
29754815,2018,Cell,An Acquired Vulnerability of Drug-Resistant Melanoma with Therapeutic Potential.,"BRAF(V600E) mutant melanomas treated with inhibitors of the BRAF and MEK kinases almost invariably develop resistance that is frequently caused by reactivation of the mitogen activated protein kinase (MAPK) pathway. To identify novel treatment options for such patients, we searched for acquired vulnerabilities of MAPK inhibitor-resistant melanomas. We find that resistance to BRAF+MEK inhibitors is associated with increased levels of reactive oxygen species (ROS). Subsequent treatment with the histone deacetylase inhibitor vorinostat suppresses SLC7A11, leading to a lethal increase in the already-elevated levels of ROS in drug-resistant cells. This causes selective apoptotic death of only the drug-resistant tumor cells. Consistently, treatment of BRAF inhibitor-resistant melanoma with vorinostat in mice results in dramatic tumor regression. In a study in patients with advanced BRAF+MEK inhibitor-resistant melanoma, we find that vorinostat can selectively ablate drug-resistant tumor cells, providing clinical proof of concept for the novel therapy identified here.","Wang, Liqin;Leite de Oliveira, Rodrigo;Huijberts, Sanne;Bosdriesz, Evert;Pencheva, Nora;Brunen, Diede;Bosma, Astrid;Song, Ji-Ying;Zevenhoven, John;Los-de Vries, G Tjitske;Horlings, Hugo;Nuijen, Bastiaan;Beijnen, Jos H;Schellens, Jan H M;Bernards, Rene"
29731168,2018,Cell,Promoter of lncRNA Gene PVT1 Is a Tumor-Suppressor DNA Boundary Element.,"Noncoding mutations in cancer genomes are frequent but challenging to interpret. PVT1 encodes an oncogenic lncRNA, but recurrent translocations and deletions in human cancers suggest alternative mechanisms. Here, we show that the PVT1 promoter has a tumor-suppressor function that is independent of PVT1 lncRNA. CRISPR interference of PVT1 promoter enhances breast cancer cell competition and growth in vivo. The promoters of the PVT1 and the MYC oncogenes, located 55 kb apart on chromosome 8q24, compete for engagement with four intragenic enhancers in the PVT1 locus, thereby allowing the PVT1 promoter to regulate pause release of MYC transcription. PVT1 undergoes developmentally regulated monoallelic expression, and the PVT1 promoter inhibits MYC expression only from the same chromosome via promoter competition. Cancer genome sequencing identifies recurrent mutations encompassing the human PVT1 promoter, and genome editing verified that PVT1 promoter mutation promotes cancer cell growth. These results highlight regulatory sequences of lncRNA genes as potential disease-associated DNA elements.","Cho, Seung Woo;Xu, Jin;Sun, Ruping;Mumbach, Maxwell R;Carter, Ava C;Chen, Y Grace;Yost, Kathryn E;Kim, Jeewon;He, Jing;Nevins, Stephanie A;Chin, Suet-Feung;Caldas, Carlos;Liu, S John;Horlbeck, Max A;Lim, Daniel A;Weissman, Jonathan S;Curtis, Christina;Chang, Howard Y"
29727668,2018,Cell,Chemistry Takes Center Stage for Identifying Cancer Targetability.,"Matching genetically defined cancer states to drugs that specifically target these states is a principal goal of personalized oncology medicine. In this issue, McMillan et al. show how large-scale chemical screening coupled to deep molecular profiling can identify mechanistically diverse druggable vulnerabilities for genetic subtypes of lung cancers.","Parker, Christopher G;Cravatt, Benjamin F"
29681457,2018,Cell,The Evolutionary Landscape of Localized Prostate Cancers Drives Clinical Aggression.,"The majority of newly diagnosed prostate cancers are slow growing, with a long natural life history. Yet a subset can metastasize with lethal consequences. We reconstructed the phylogenies of 293 localized prostate tumors linked to clinical outcome data. Multiple subclones were detected in 59% of patients, and specific subclonal architectures associate with adverse clinicopathological features. Early tumor development is characterized by point mutations and deletions followed by later subclonal amplifications and changes in trinucleotide mutational signatures. Specific genes are selectively mutated prior to or following subclonal diversification, including MTOR, NKX3-1, and RB1. Patients with low-risk monoclonal tumors rarely relapse after primary therapy (7%), while those with high-risk polyclonal tumors frequently do (61%). The presence of multiple subclones in an index biopsy may be necessary, but not sufficient, for relapse of localized prostate cancer, suggesting that evolution-aware biomarkers should be studied in prospective studies of low-risk tumors suitable for active surveillance.","Espiritu, Shadrielle Melijah G;Liu, Lydia Y;Rubanova, Yulia;Bhandari, Vinayak;Holgersen, Erle M;Szyca, Lesia M;Fox, Natalie S;Chua, Melvin L K;Yamaguchi, Takafumi N;Heisler, Lawrence E;Livingstone, Julie;Wintersinger, Jeff;Yousif, Fouad;Lalonde, Emilie;Rouette, Alexandre;Salcedo, Adriana;Houlahan, Kathleen E;Li, Constance H;Huang, Vincent;Fraser, Michael;van der Kwast, Theodorus;Morris, Quaid D;Bristow, Robert G;Boutros, Paul C"
29681456,2018,Cell,Chemoresistance Evolution in Triple-Negative Breast Cancer Delineated by Single-Cell Sequencing.,"Triple-negative breast cancer (TNBC) is an aggressive subtype that frequently develops resistance to chemotherapy. An unresolved question is whether resistance is caused by the selection of rare pre-existing clones or alternatively through the acquisition of new genomic aberrations. To investigate this question, we applied single-cell DNA and RNA sequencing in addition to bulk exome sequencing to profile longitudinal samples from 20 TNBC patients during neoadjuvant chemotherapy (NAC). Deep-exome sequencing identified 10 patients in which NAC led to clonal extinction and 10 patients in which clones persisted after treatment. In 8 patients, we performed a more detailed study using single-cell DNA sequencing to analyze 900 cells and single-cell RNA sequencing to analyze 6,862 cells. Our data showed that resistant genotypes were pre-existing and adaptively selected by NAC, while transcriptional profiles were acquired by reprogramming in response to chemotherapy in TNBC patients.","Kim, Charissa;Gao, Ruli;Sei, Emi;Brandt, Rachel;Hartman, Johan;Hatschek, Thomas;Crosetto, Nicola;Foukakis, Theodoros;Navin, Nicholas E"
